,category,movie_id,year,count,mean,std,type,gen,film,winner,budget,company,country,director,gross,rating,runtime,imdb_rating,star,imdb_votes_num,writer,imdb_genre,company_gross,director_gross,star_gross,writer_gross
5072,1,5113,2002,26,3.1153846153846154,0.9089300556994724,train,"['Action', 'Adventure', 'Thriller']",Ffolkes,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5073,3,5114,2002,55,3.963636363636364,0.9420945215540144,train,['Horror'],"Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5074,1,5115,2002,14,3.071428571428572,0.8287419301647451,train,['Comedy'],"Nude Bomb, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5075,4,5116,2002,19,3.1578947368421053,1.014514547003576,train,['Action'],"Octagon, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5076,1,5117,2002,113,3.0,0.9728456051340169,train,['Comedy'],"Oh, God! Book II",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5077,3,5118,2002,85,3.447058823529412,1.0409002782955443,train,"['Comedy', 'Fantasy']","Oh, God!",0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5078,3,5119,2002,27,4.185185185185185,0.878680699731007,train,"['Comedy', 'Crime']","Oh, Heavenly Dog!",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5079,3,5120,2002,269,4.104089219330855,0.9000114051075366,train,['Comedy'],"Pepi, Luci, Bom (Pepi, Luci, Bom y Otras Chicas del Montón)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5080,4,5121,2002,20,3.85,1.0399898784932575,train,"['Action', 'Comedy', 'Sci-Fi']",Super Fuzz (a.k.a. Super Snooper) (Poliziotto superpiù),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5081,3,5122,2002,141,3.730496453900709,0.877329003478443,train,"['Adventure', 'Animation', 'Children', 'Comedy']",Ice Age,0.0,59000000.0,Twentieth Century Fox Film Corporation,USA,Chris Wedge,176387405.0,PG,81.0,7.6,Denis Leary,357258.0,Michael J. Wilson,Animation,5759726466.0,0.0,11439193.0,0.0
5082,3,5123,2002,66,3.484848484848485,0.8636670341750609,train,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Resident Evil,,33000000.0,Constantin Film,UK,Paul W.S. Anderson,40119709.0,R,100.0,6.7,Milla Jovovich,216222.0,Paul W.S. Anderson,Action,0.0,111695223.0,14276317.0,0.0
5083,3,5124,2002,22,3.4090909090909087,0.9591211706105854,train,"['Action', 'Comedy']",Showtime,,85000000.0,Material,USA,Tom Dey,38082712.0,PG-13,95.0,5.5,Robert De Niro,54818.0,Jorge Saralegui,Action,0.0,56937502.0,700985926.0,0.0
5084,3,5125,2002,142,3.352112676056338,1.0993046357809677,train,['Drama'],Harrison's Flowers,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5085,1,5126,2002,25,2.08,0.7593857166596343,train,"['Comedy', 'Romance']",Kissing Jessica Stein,,1000000.0,Fox Searchlight Pictures,USA,Charles Herman-Wurmfeld,7022940.0,R,97.0,6.6,Jennifer Westfeldt,14583.0,Heather Juergensen,Comedy,89459694.0,7022940.0,7022940.0,7022940.0
5086,1,5127,2002,184,2.907608695652174,1.0595115583225383,train,"['Comedy', 'Drama']",Pauline & Paulette (Pauline en Paulette),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5087,2,5128,2002,218,2.2935779816513757,1.1383774717045243,train,['Documentary'],Promises,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5088,1,5129,2002,16,2.3125,0.9464847243000456,train,"['Drama', 'Romance']",And Your Mother Too (Y tu mamá también),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5089,1,5130,2002,5,2.2,0.8366600265340756,train,"['Drama', 'Romance']",All the Right Moves,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5090,3,5131,2002,53,3.3584905660377364,1.0394958027561971,train,"['Adventure', 'Drama']",Barabbas,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5091,2,5132,2002,5,2.8,1.3038404810405295,train,"['Comedy', 'Horror']","Ghost Breakers, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5092,1,5133,2002,10,2.2,1.0327955589886444,train,['Comedy'],I Think I Do,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5093,2,5134,2002,31,3.0645161290322585,1.181397022482782,train,"['Comedy', 'Western']","Paleface, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5094,3,5135,2002,598,4.030100334448161,0.8810856273447293,train,['Comedy'],Road to Morocco,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5095,2,5136,2002,14,2.142857142857143,1.0994504121565505,train,"['Comedy', 'Musical']",Road to Singapore,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5096,3,5137,2002,61,3.80327868852459,1.1227892668283388,train,['Comedy'],Road to Utopia,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5097,2,5138,2002,2,4.5,0.7071067811865476,train,['Comedy'],Road to Zanzibar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5098,3,5139,2002,395,3.3924050632911382,1.0027591569653458,train,"['Action', 'Sci-Fi', 'Thriller']",Split Second,,7000000.0,Challenge Film Corporation,UK,Tony Maylam,5430822.0,R,90.0,6.2,Rutger Hauer,9103.0,Gary Scott Thompson,Action,5430822.0,5430822.0,30095030.0,78640162.0
5099,1,5140,2002,82,2.158536585365854,0.9746099212736276,train,"['Drama', 'Romance']","Tale of Springtime, A (Conte de Printemps)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5100,1,5141,2002,93,2.3010752688172045,0.8942442307742471,train,['Drama'],Taps,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5101,4,5142,2002,35,3.8571428571428568,1.0611552290631503,train,['Drama'],Return of the Secaucus 7,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5102,3,5143,2002,30,3.1,1.1249521062602224,train,"['Documentary', 'Drama']",Rude Boy,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5103,3,5144,2002,10,3.0,1.3333333333333333,train,"['Action', 'Drama']",Running Scared,,0.0,Metro-Goldwyn-Mayer (MGM),USA,Peter Hyams,38500726.0,R,107.0,6.5,Gregory Hines,9344.0,Gary DeVore,Action,1384008868.0,273249824.0,53066547.0,38500726.0
5104,3,5144,2002,10,3.0,1.3333333333333333,train,"['Action', 'Drama']",Running Scared,,17000000.0,New Line Cinema,Germany,Wayne Kramer,6855137.0,R,122.0,7.4,Paul Walker,91057.0,Wayne Kramer,Action,2592198952.0,0.0,4308981.0,0.0
5105,4,5145,2002,21,3.952380952380953,1.1608699529314417,train,"['Comedy', 'Romance']",Seems Like Old Times,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5106,4,5146,2002,138,3.644927536231884,1.2486531408856183,train,['Comedy'],Serial,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5107,4,5147,2002,177,4.15819209039548,0.9757590910674208,train,"['Action', 'Comedy']","Young Master, The (Shi di chu ma)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5108,1,5148,2002,19,3.263157894736842,0.9334586382051248,train,"['Action', 'Adventure']",Shogun Assassin,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5109,2,5149,2002,7,2.7142857142857144,0.4879500364742666,train,"['Comedy', 'Sci-Fi']",Simon,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5110,1,5150,2002,9,2.6666666666666665,0.7071067811865475,train,"['Action', 'Comedy']",Smokey and the Bandit II,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5111,2,5151,2002,337,2.943620178041543,1.117939195923513,train,"['Action', 'Comedy']",Smokey and the Bandit,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5112,4,5152,2002,518,3.702702702702703,1.0988091111292315,train,"['Action', 'Comedy']",Smokey and the Bandit III,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5113,1,5153,2002,15,2.6666666666666665,1.6329931618554518,train,"['Comedy', 'Drama']",Spetters,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5114,2,5154,2002,2,1.5,0.7071067811865476,train,['Comedy'],Stir Crazy,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5115,4,5155,2002,23,3.1739130434782608,1.302172098423647,train,['Comedy'],"Charter Trip, The (a.k.a. Package Tour, The) (Sällskapsresan)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5116,2,5156,2002,7,2.4285714285714284,1.2724180205607034,train,"['Action', 'Crime', 'Drama', 'Thriller']",Teheran 43: Spy Ring (a.k.a. Assassination Attempt) (Tegeran-43),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5117,1,5157,2002,15,2.2666666666666666,1.0997835284835873,train,"['Drama', 'Romance']",Cousins in Love (a.k.a. Tender Cousins) (Tendres Cousines),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5118,3,5158,2002,36,3.7222222222222223,1.0312575156051291,train,"['Action', 'Horror', 'Thriller']",Blade II,,54000000.0,New Line Cinema,Germany,Guillermo del Toro,82348319.0,R,117.0,6.7,Wesley Snipes,171317.0,Marv Wolfman,Action,2592198952.0,26856631.0,458017404.0,0.0
5119,2,5159,2002,180,3.033333333333333,0.9329475126996774,train,['Comedy'],Sorority Boys,,12000000.0,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",USA,Wallace Wolodarsky,10198766.0,R,93.0,5.4,Barry Watson,12478.0,Joe Jarvis,Comedy,7411659.0,0.0,0.0,0.0
5120,1,5160,2002,5,1.6,1.3416407864998738,train,['Drama'],Stolen Summer,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5121,1,5161,2002,62,2.5806451612903225,1.0170414679034574,train,['Drama'],In the Winter Dark,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5122,1,5162,2002,35,2.628571428571429,1.0025178386476337,train,['Drama'],George Washington,,42000.0,Free Country U.S.A.,USA,David Gordon Green,241816.0,NOT RATED,89.0,7.4,Candace Evanofski,6692.0,David Gordon Green,Drama,241816.0,241816.0,241816.0,241816.0
5123,3,5163,2002,12,2.75,1.4847711791873703,train,"['Horror', 'Mystery', 'Thriller']",Homicidal,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5124,2,5164,2002,19,1.8421052631578947,0.6882472016116853,train,['Drama'],"Life is to Whistle (Vida es silbar, La)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5125,4,5165,2002,27,2.7777777777777777,1.395964880904225,train,['Adventure'],"Light at the Edge of the World, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5126,4,5166,2002,6,3.333333333333333,0.5163977794943222,train,['Horror'],Mr. Sardonicus,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5127,3,5167,2002,38,3.5526315789473686,1.005320129759741,train,"['Horror', 'Thriller']",Strait-Jacket,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5128,3,5168,2002,74,3.5945945945945947,0.8095139573186302,train,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Clockstoppers,,26000000.0,Paramount Pictures,USA,Jonathan Frakes,36985501.0,PG,94.0,5.2,Jesse Bradford,11909.0,Rob Hedden,Action,7372352073.0,162118598.0,12942264.0,14343976.0
5129,4,5169,2002,35,4.057142857142857,0.8725505932695972,train,"['Comedy', 'Crime', 'Drama']",Death to Smoochy,,55000000.0,Warner Bros.,UK,Danny DeVito,8355815.0,R,109.0,6.4,Robin Williams,35823.0,Adam Resnick,Comedy,7196145164.0,202165267.0,1306596858.0,10014234.0
5130,1,5170,2002,36,2.6944444444444446,1.0907256940599408,train,['Thriller'],Panic Room,,48000000.0,Columbia Pictures Corporation,USA,David Fincher,96397334.0,R,112.0,6.8,Jodie Foster,220623.0,David Koepp,Crime,4231593458.0,240952993.0,330590589.0,51450384.0
5131,2,5171,2002,635,2.7732283464566927,1.0120292899604233,train,['Drama'],"Rookie, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5132,1,5172,2002,54,2.814814814814815,1.11717423303001,train,"['Drama', 'Fantasy', 'Romance']",No Such Thing,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5133,1,5173,2002,13,3.3076923076923075,0.8548504142651104,train,['Drama'],"Piano Teacher, The (La pianiste)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5134,1,5174,2002,27,3.4444444444444446,0.9740215340114142,train,['Comedy'],Teddy Bears' Picnic,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5135,3,5175,2002,11,3.363636363636364,1.026910636104941,train,"['Comedy', 'Drama', 'Romance']",30 Years to Life,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5136,1,5176,2002,5,2.6,0.8944271909999159,train,['Drama'],Time Out (L'emploi du temps),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5137,3,5177,2002,119,3.9663865546218484,0.9823249238866316,train,"['Comedy', 'Musical']",Very Annie Mary,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5138,1,5178,2002,9,4.0,0.8660254037844386,train,"['Comedy', 'Romance']",Bar Girls,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5139,3,5179,2002,35,3.1428571428571432,1.0611552290631503,train,['Drama'],Boxcar Bertha,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5140,3,5180,2002,25,3.28,1.2754084313139329,train,"['Drama', 'Romance', 'Thriller']",Crimes of Passion,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5141,1,5181,2002,25,3.4,0.8660254037844386,train,"['Action', 'Thriller']","Evil That Men Do, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5142,2,5182,2002,7,2.2857142857142856,1.3801311186847085,train,"['Comedy', 'Romance']",Fraternity Vacation,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5143,2,5183,2002,10,2.0,1.0540925533894598,train,"['Comedy', 'Romance']",Impromptu,,0.0,C.L.G. Films,UK,James Lapine,4076211.0,PG-13,107.0,7.0,Judy Davis,4064.0,Sarah Kernochan,Biography,4076211.0,16517069.0,4076211.0,5044717.0
5144,1,5184,2002,55,2.6545454545454548,1.1420932993311468,train,['Drama'],Salmonberries,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5145,1,5185,2002,23,2.565217391304348,1.036869719024164,train,['Comedy'],"Wrong Guys, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5146,1,5186,2002,22,2.9545454545454546,0.9989171626493848,train,['Thriller'],High Crimes,,42000000.0,Twentieth Century Fox Film Corporation,USA,Carl Franklin,41543207.0,PG-13,115.0,6.3,Jim Caviezel,32605.0,Joseph Finder,Crime,5759726466.0,40819048.0,36400491.0,0.0
5147,3,5187,2002,65,3.969230769230769,0.6839506279977097,train,['Comedy'],National Lampoon's Van Wilder,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5148,1,5188,2002,18,2.4444444444444446,0.7047921864945659,train,"['Comedy', 'Romance']",Crush,,0.0,Film Council,UK,John McKay,1080072.0,R,108.0,5.9,Andie MacDowell,3351.0,John McKay,Comedy,1080072.0,1080072.0,15729158.0,1080072.0
5149,2,5189,2002,19,2.1578947368421053,1.1672930649220892,train,"['Comedy', 'Crime']",Lucky Break,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5150,3,5190,2002,12,3.75,0.7537783614444091,train,"['Drama', 'Romance']","Destinées, Les (Destinées sentimentales, Les)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5151,1,5192,2002,21,2.952380952380953,1.1169686869465263,train,"['Documentary', 'War']","Atomic Cafe, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5152,1,5193,2002,78,2.782051282051282,1.0768814510769789,train,"['Drama', 'Film-Noir']",Body and Soul,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5153,4,5194,2002,2,4.5,0.7071067811865476,train,"['Adventure', 'Sci-Fi']",First Men in the Moon,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5154,2,5195,2002,5,1.4,0.5477225575051661,train,"['Crime', 'Drama', 'Mystery']",Rashomon (Rashômon),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5155,4,5196,2002,9,3.111111111111111,0.927960727138337,train,['Comedy'],Slap Shot,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5156,1,5197,2002,63,2.6349206349206344,1.0048525377545945,train,"['Drama', 'Thriller']",Changing Lanes,,45000000.0,Paramount Pictures,USA,Roger Michell,66818548.0,R,98.0,6.5,Ben Affleck,60451.0,Chap Taylor,Drama,7372352073.0,116089678.0,308192201.0,0.0
5157,4,5198,2002,62,3.983870967741936,0.8196747752469251,train,"['Crime', 'Drama', 'Thriller']",Frailty,,11000000.0,David Kirschner Productions,USA,Bill Paxton,13103828.0,R,100.0,7.3,Bill Paxton,65717.0,Brent Hanley,Crime,39418556.0,13103828.0,95507663.0,13103828.0
5158,3,5199,2002,58,3.7413793103448274,0.8493618828187904,train,"['Drama', 'Thriller']",New Best Friend,,0.0,FGM Entertainment,USA,Zoe Clarke-Williams,28658.0,R,91.0,5.3,Taye Diggs,2982.0,Victoria Strouse,Drama,41616262.0,0.0,34102780.0,0.0
5159,1,5200,2002,19,2.736842105263158,1.045737659005349,train,"['Comedy', 'Romance']","Sweetest Thing, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5160,1,5201,2002,6,1.3333333333333333,0.5163977794943223,train,"['Drama', 'Thriller']","Cat's Meow, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5161,3,5202,2002,34,3.6764705882352944,1.1473444500181809,train,"['Comedy', 'Romance']",Human Nature,,0.0,Fine Line Features,France,Michel Gondry,695876.0,R,96.0,6.4,Tim Robbins,16067.0,Charlie Kaufman,Comedy,22421394.0,695876.0,173399847.0,23554802.0
5162,1,5203,2002,15,2.933333333333333,1.1629191512658792,train,"['Comedy', 'Romance']",My Big Fat Greek Wedding,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5163,3,5204,2002,12,3.4166666666666665,1.1645001528813148,train,"['Action', 'Adventure', 'Drama', 'Thriller', 'Western']",3:10 to Yuma,0.0,55000000.0,Lionsgate,USA,James Mangold,53606916.0,R,122.0,7.7,Russell Crowe,252471.0,Halsted Welles,Adventure,0.0,121865266.0,396609686.0,0.0
5164,1,5205,2002,53,2.7735849056603774,1.3103362667939369,train,"['Action', 'Adventure', 'Western']",Bite the Bullet,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5165,2,5206,2002,17,2.294117647058824,1.2631659571466125,train,"['Action', 'Adventure']",Breakout,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5166,1,5207,2002,13,2.3846153846153846,1.192927878405448,train,"['Comedy', 'Romance']",Joe Versus the Volcano,,25000000.0,Warner Bros.,USA,John Patrick Shanley,39404261.0,PG,102.0,5.7,Tom Hanks,29752.0,John Patrick Shanley,Comedy,7196145164.0,39404261.0,2329584589.0,134940632.0
5167,4,5208,2002,25,3.4,1.2909944487358056,train,"['Drama', 'War']","Rome, Open City (a.k.a. Open City) (Roma, città aperta)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5168,1,5209,2002,13,2.5384615384615383,1.1266014242982163,train,"['Comedy', 'Horror', 'Sci-Fi']",Return of the Killer Tomatoes!,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5169,2,5210,2002,11,1.9090909090909087,1.2210278829367869,train,['Horror'],Return to Horror High,,0.0,Balcor Film Investors,USA,Bill Froehlich,1189709.0,R,95.0,4.2,Lori Lethin,2337.0,Bill Froehlich,Comedy,38010137.0,1189709.0,1189709.0,1189709.0
5170,1,5211,2002,58,2.3448275862068964,1.0353696540990371,train,['Comedy'],Taking Care of Business,,0.0,Hollywood Pictures,USA,Arthur Hiller,20005435.0,R,108.0,6.4,Jim Belushi,6535.0,Jill Mazursky,Comedy,1662903170.0,142653732.0,142890799.0,39742367.0
5171,1,5212,2002,36,2.5,0.9102589898327996,train,['Comedy'],Three Men and a Baby,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5172,1,5213,2002,123,2.34959349593496,0.9665193580397377,train,"['Comedy', 'Romance']",Three Men and a Little Lady,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5173,1,5214,2002,350,3.1971428571428566,0.9168857575659816,train,"['Comedy', 'Horror']",Transylvania 6-5000,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5174,1,5215,2002,49,2.591836734693877,0.9982978711065064,train,"['Children', 'Horror', 'Mystery', 'Thriller']","Watcher in the Woods, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5175,3,5216,2002,11,2.9090909090909087,1.5135749373285392,train,"['Crime', 'Thriller']",Murder by Numbers,,50000000.0,Warner Bros.,USA,Barbet Schroeder,31874869.0,R,115.0,6.1,Sandra Bullock,46166.0,Tony Gayton,Crime,7196145164.0,104136016.0,509177185.0,0.0
5176,1,5217,2002,19,2.0526315789473686,1.0259783520851542,train,"['Action', 'Adventure', 'Fantasy', 'Thriller']",The Scorpion King,,60000000.0,Universal Pictures,USA,Chuck Russell,91047077.0,PG-13,92.0,5.5,Dwayne Johnson,110841.0,Stephen Sommers,Action,6846708490.0,303649635.0,0.0,371882521.0
5177,4,5218,2002,679,3.661266568483063,0.9121365488257196,train,['Drama'],Behind the Sun (Abril Despedaçado),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5178,4,5219,2002,445,3.0292134831460675,1.1376245845239503,train,['Drama'],Chelsea Walls,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5179,1,5220,2002,248,2.7701612903225805,1.001818576245255,train,"['Romance', 'Thriller']",Enigma,,0.0,Manhattan Pictures International,UK,Michael Apted,4298329.0,R,119.0,6.4,Dougray Scott,18387.0,Robert Harris,Drama,4298329.0,290826857.0,4298329.0,4298329.0
5180,3,5221,2002,22,2.9545454545454546,1.2901558682973793,train,['Drama'],"Girls Can't Swim (Filles ne savent pas nager, Les)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5181,3,5222,2002,345,3.6782608695652175,0.9358601262663604,train,['Drama'],Joshua,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5182,3,5223,2002,47,3.1702127659574466,1.2215305605134363,train,"['Crime', 'Thriller']",Nine Queens (Nueve reinas),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5183,3,5224,2002,31,3.7096774193548394,1.5533522542573697,train,['Children'],Spooky House,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5184,4,5225,2002,574,4.137630662020906,0.9210806098699744,train,['Comedy'],"Triumph of Love, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5185,1,5226,2002,157,3.203821656050956,0.7985471864675178,train,['Drama'],World Traveler,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5186,3,5227,2002,33,3.2424242424242418,0.8671181807538921,train,"['Horror', 'Sci-Fi', 'Thriller']",Jason X,,11000000.0,New Line Cinema,USA,James Isaac,13121555.0,R,91.0,4.4,Kane Hodder,41959.0,Victor Miller,Action,2592198952.0,14860452.0,13121555.0,13121555.0
5187,4,5228,2002,24,3.2916666666666665,1.1970676733137329,train,"['Comedy', 'Romance']",Life or Something Like It,,40000000.0,Regency Enterprises,USA,Stephen Herek,14448589.0,PG-13,103.0,5.8,Angelina Jolie,20540.0,John Scott Shepherd,Comedy,404760094.0,431333234.0,131144183.0,22770864.0
5188,2,5229,2002,2,3.5,0.7071067811865476,train,['Documentary'],Dogtown and Z-Boyz,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5189,3,5230,2002,50,3.52,0.9089127840335351,train,['Comedy'],"Frank McKlusky, C.I.",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5190,3,5231,2002,78,3.3461538461538463,0.8653041365619656,train,['Drama'],In Praise of Love (Éloge de l'amour),,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5191,3,5232,2002,56,3.3035714285714284,1.0076009826611625,train,"['Drama', 'Romance']",Rain,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5192,3,5233,2002,28,3.5,0.9622504486493764,train,"['Crime', 'Drama', 'Thriller']","Salton Sea, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5193,3,5234,2002,39,3.1282051282051277,1.055798205885934,train,['Drama'],Some Body,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5194,2,5235,2002,27,2.740740740740741,1.0594843663344553,train,['Drama'],Vulgar,,120000.0,Chango Productions,USA,Bryan Johnson,14904.0,R,87.0,5.3,Brian O'Halloran,3665.0,Bryan Johnson,Crime,14904.0,14904.0,3166034.0,14904.0
5195,3,5236,2002,27,3.814814814814815,1.3311948663061215,train,['Adventure'],"Aviator, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5196,3,5237,2002,245,3.5306122448979598,0.8022008869131236,train,"['Crime', 'Drama']",Bob le Flambeur,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5197,3,5238,2002,64,3.78125,1.0611277319399697,train,"['Comedy', 'Crime']",Cadillac Man,,0.0,Orion Pictures,USA,Roger Donaldson,27627310.0,R,97.0,5.6,Robin Williams,11388.0,Ken Friedman,Comedy,791626826.0,328261104.0,1306596858.0,27627310.0
5198,1,5239,2002,10,3.9,1.100504934614612,train,"['Comedy', 'Romance']","Coca-Cola Kid, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5199,3,5240,2002,77,3.25974025974026,0.8176120139354061,train,"['Action', 'Adventure', 'War']",Cuba,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5200,3,5241,2002,98,3.4795918367346936,0.827735599957999,train,['Comedy'],Delirious,,18000000.0,Metro-Goldwyn-Mayer (MGM),USA,Tom Mankiewicz,5546827.0,PG,96.0,5.7,John Candy,6370.0,Lawrence J. Cohen,Comedy,1384008868.0,62934343.0,203127374.0,5546827.0
5201,1,5242,2002,22,2.9090909090909087,1.0192943828752512,train,['Drama'],Full Moon in Blue Water,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5202,4,5243,2002,18,3.333333333333333,1.414213562373095,train,"['Comedy', 'Drama']",Husbands and Wives,0.0,20000000.0,TriStar Pictures,USA,Woody Allen,10555619.0,R,103.0,7.6,Woody Allen,23108.0,Woody Allen,Comedy,2376693287.0,192016918.0,170153053.0,181253449.0
5203,4,5244,2002,15,3.8666666666666663,0.7432233529572064,train,['Drama'],Joe,0.0,4000000.0,Worldview Entertainment,USA,David Gordon Green,373375.0,R,117.0,6.9,Nicolas Cage,39431.0,Gary Hawkins,Drama,0.0,241816.0,632640705.0,0.0
5204,3,5245,2002,22,3.0,0.8728715609439694,train,['Drama'],Lenny,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5205,1,5246,2002,135,2.2444444444444445,0.9578167545639316,train,"['Horror', 'Mystery', 'Thriller']",Nomads,,0.0,Cinema VII,USA,John McTiernan,2278264.0,R,91.0,5.5,Lesley-Anne Down,3006.0,John McTiernan,Horror,2278264.0,564568160.0,2278264.0,2278264.0
5206,3,5247,2002,322,3.1739130434782608,1.02349482154815,train,"['Drama', 'Thriller']","Temp, The",,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5207,1,5248,2002,91,1.7032967032967032,0.9368327906599327,train,"['Drama', 'Thriller']",Thief of Hearts,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5208,1,5249,2002,26,3.2692307692307687,0.8744228866031496,train,['Drama'],Triumph of the Spirit,,0.0,Nova International Films,USA,Robert M. Young,408839.0,R,120.0,6.9,Willem Dafoe,1834.0,Shimon Arama,Biography,15169290.0,17573318.0,25952024.0,408839.0
