movieId,gen,title_new,year
120877,['Comedy'],Talcum Powder ,1982
120879,['Comedy'],Soap and Water ,1983
120881,['Comedy'],The Two Policemen ,1984
120883,['Comedy'],Great! ,1986
120885,['Comedy'],Me and My Sister ,1987
120887,"['Comedy', 'Drama']",Classmates ,1988
120889,['Comedy'],The Child and the Policeman ,1989
120891,['Comedy'],Damned the Day I Met You ,1992
120895,['Comedy'],Let's Not Keep in Touch! ,1994
120897,['Comedy'],Honeymoons ,1995
120901,"['Comedy', 'Romance']",I'm Crazy About Iris Blond ,1996
120903,['Comedy'],Grouse ,1998
120905,['Comedy'],A Chinese in a Coma ,2000
120907,"['Comedy', 'Romance']",Love is Eternal While It Lasts ,2004
120909,['Comedy'],What Fault Is It of Ours? ,2003
120911,['Comedy'],My Best Enemy ,2006
120913,['Comedy'],"Big, Large and Verdone ",2008
120917,"['Comedy', 'Drama']",A Flat for Three ,2012
120919,"['Action', 'Comedy']",Man on High Heels ,2014
120921,['Horror'],Miss Zombie ,2013
120923,['Comedy'],Under a Lucky Star ,2014
120925,"['Animation', 'Comedy', 'Fantasy', 'Musical', 'Romance']",Shinbone Alley ,1970
120928,['Drama'],Lullaby ,2014
120930,['Horror'],Over Your Dead Body ,2014
120932,['Documentary'],A Walk in the Old City of Warsaw ,1958
120934,"['Documentary', 'War']",Korengal ,2014
120936,['Action'],The Hire: Powder Keg ,2001
120938,['Action'],The Hire: Chosen ,2001
120940,['Action'],The Hire: Ambush ,2001
120942,"['Action', 'Adventure']",The Hire: Ticker ,2002
120944,"['Action', 'Adventure', 'Comedy']",The Hire: Beat the Devil ,2002
120946,"['Action', 'Adventure', 'Crime', 'Thriller']",The Hire: Hostage ,2002
120948,"['Children', 'Comedy']","Pancho, the Millionaire Dog ",2014
120950,"['Animation', 'Children', 'Musical']",The Reef 2: High Tide ,2012
120952,['Drama'],Filly Brown ,2012
121003,['Drama'],Winter of Discontent ,2012
121005,['Adventure'],The Nautical Chart ,2007
121007,"['Adventure', 'Children', 'Fantasy', 'Sci-Fi']",Space Buddies ,2009
121009,"['Comedy', 'Drama', 'Romance']",All Relative ,2014
121011,['Drama'],Imagine I'm Beautiful ,2014
121013,"['Crime', 'Drama', 'Mystery', 'Thriller']",The Body of My Enemy ,1976
121015,"['Crime', 'Drama']",Pasha ,1968
121017,"['Comedy', 'Crime']",The Gentleman from Epsom ,1962
121019,"['Action', 'Comedy', 'Thriller']",The Great Spy Chase ,1964
121021,"['Drama', 'War']",Taxi for Tobruk ,1961
121023,"['Adventure', 'Fantasy', 'Mystery', 'Thriller']",Viy ,2014
121025,['Comedy'],"Excuse Me Darling, But Lucas Loved Me ",1997
121027,['Drama'],Stay ,2013
121029,['Documentary'],No Distance Left to Run ,2010
121031,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",Santos ,2008
121033,"['Comedy', 'Drama']",A Patriotic Man ,2013
121035,['Drama'],Houdini ,2014
121037,['Comedy'],Is There Sex After Death? ,1971
121039,['Drama'],A Night for Dying Tigers ,2010
121041,['Drama'],June Night ,1940
121045,['Drama'],Fear ,1954
121047,['Drama'],Hedda Gabler ,1963
121049,"['Drama', 'Romance']",A Walk in the Spring Rain ,1970
121051,"['Drama', 'Fantasy', 'Romance']",A Matter of Time ,1976
121053,['Drama'],Angele ,1934
121055,['Drama'],Harvest ,1937
121057,"['Comedy', 'Drama', 'Romance']",The Well-Digger's Daughter ,1940
121059,['Comedy'],Topaze ,1951
121061,['Drama'],Manon of the Spring ,1952
121063,['Drama'],The House on 56th Street ,1933
121065,['Drama'],The Woman in Red ,1935
121067,"['Crime', 'Drama', 'Film-Noir', 'Mystery', 'Romance']",The Florentine Dagger ,1935
121069,"['Crime', 'Drama', 'Musical', 'Romance']",Go Into Your Dance ,1935
121071,"['Comedy', 'Romance']",Don't Bet On Blondes ,1935
121073,"['Crime', 'Drama', 'Romance']",Daughter of Shanghai ,1937
121075,"['Crime', 'Drama']",Dangerous to Know ,1938
121077,"['Crime', 'Drama']",Meet Boston Blackie ,1941
121079,"['Drama', 'Romance', 'Thriller', 'War']",Dangerously They Live ,1941
121081,"['Crime', 'Drama']",Lady Gangster ,1942
121083,"['Action', 'Adventure', 'War']",God is My Co-Pilot ,1945
121085,"['Crime', 'Drama', 'Film-Noir']",Danger Signal ,1945
121087,"['Action', 'Adventure', 'Romance']",Tarzan and the Mermaids ,1948
121089,"['Action', 'Adventure', 'Film-Noir', 'Thriller', 'War']",Rogues' Regiment ,1948
121091,"['Action', 'Adventure']",Outpost in Morocco ,1949
121093,"['Crime', 'Drama', 'Film-Noir']",The Crooked Way ,1949
121095,['Drama'],The Color of Rain ,2014
121097,"['Adventure', 'Children', 'Comedy']",To Grandmother's House We Go ,1992
121099,"['Animation', 'Children']",101 Dalmatians II: Patch's London Adventure ,2003
121101,['Drama'],Riptide ,1949
121103,['Documentary'],Justin Bieber: Never Say Never ,2011
121109,['Comedy'],Van Wilder: Freshman Year ,2009
121111,"['Drama', 'Sci-Fi']",V ,1983
121113,"['Comedy', 'Horror']",Shriek If You Know What I Did Last Friday the Thirteenth ,2000
121115,"['Adventure', 'Animation', 'Children', 'Drama']",Tarzan ,2013
121117,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Highlander: The Source ,2007
121119,"['Drama', 'Romance', 'War']","North and South, Book I ",1985
121122,['Horror'],Seed ,2006
121124,"['Drama', 'Romance']",StreetDance 2 ,2012
121126,"['Horror', 'Mystery', 'Thriller']",The Car ,1977
121129,['Comedy'],The Hungover Games ,2014
121133,"['Action', 'Comedy', 'Drama', 'Musical', 'Romance']",Ishq ,1997
121135,"['Horror', 'Thriller']",Nurse 3D ,2013
121137,"['Horror', 'Thriller']",Wrong Turn 5: Bloodlines ,2012
121139,"['Children', 'Western']",How the West Was Fun ,1994
121141,"['Action', 'Adventure', 'Thriller']",A Cry in the Wild ,1990
121143,"['Action', 'Drama', 'Sci-Fi']",Flu ,2013
121145,['Documentary'],McCullin ,2012
121148,"['Adventure', 'Children', 'Drama']",The Fox & the Child ,2007
121150,['Comedy'],Lili's Apron ,2004
121152,"['Action', 'Fantasy']",The White Haired Witch of Lunar Kingdom ,2014
121155,"['Comedy', 'Documentary']",Kevin Hart: Let Me Explain ,2013
121157,"['Adventure', 'Animation', 'Children', 'Comedy']","Tad, the Lost Explorer ",2012
121159,"['Action', 'Sci-Fi']",V: The Final Battle ,1984
121161,"['Action', 'Comedy', 'Crime', 'Thriller']",Tactical Force ,2011
121165,['Horror'],Shark Attack 3: Megalodon ,2002
121167,['Horror'],Prowl ,2010
121169,['Drama'],The Duke of Burgundy ,2014
121171,['Documentary'],Red Army ,2014
121173,"['Drama', 'Romance']",Must Have Been Love ,2012
121176,"['Comedy', 'Drama', 'Fantasy']",Shortcut to Happiness ,2003
121178,"['Action', 'Crime', 'Drama', 'Thriller']",Java Heat ,2013
121180,['Comedy'],The Sasquatch Gang ,2006
121182,"['Comedy', 'Romance']",Peeples ,2013
121184,"['Drama', 'Romance']",Save the Last Dance 2 ,2006
121186,"['Horror', 'Thriller']",The Skeptic ,2009
121188,"['Horror', 'Mystery', 'Thriller']",Room 6 ,2006
121190,"['Children', 'Comedy']",When in Rome ,2002
121192,"['Horror', 'Thriller']",The Expelled ,2010
121194,"['Comedy', 'Drama']",Tyler Perry's The Single Moms Club ,2014
121196,['Horror'],Nothing Left to Fear ,2013
121198,"['Horror', 'Thriller']",Lake Dead ,2007
121202,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",Hansel & Gretel ,2007
121205,"['Horror', 'Thriller']",Nine Lives ,2002
121207,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",The Power of Few ,2013
121209,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",Unearthed ,2007
121211,"['Adventure', 'Comedy', 'Drama', 'War']",Major Movie Star ,2008
121217,"['Action', 'Crime', 'Thriller']",Gun ,2010
121219,"['Horror', 'Thriller']",Rest Stop: Don't Look Back ,2008
121221,"['Action', 'Western']",Sabata ,1969
121223,"['Action', 'Drama']",The Reunion ,2011
121225,['Documentary'],I Am Ali ,2014
121227,['Documentary'],Supermensch: The Legend of Shep Gordon ,2013
121229,"['Crime', 'Drama']",Lady Cocoa ,1975
121231,['Horror'],It Follows ,2014
121233,"['Comedy', 'Drama', 'Romance']",Take a Girl Like You ,1970
121235,"['Action', 'Sci-Fi', 'Thriller']",The Anomaly ,2014
121237,"['Action', 'Adventure', 'Fantasy']",Sinbad: The Fifth Voyage ,2014
121239,['Documentary'],A Life in Dirty Movies ,2013
121241,"['Drama', 'Horror', 'Musical', 'Thriller']",Sweeney Todd: The Demon Barber of Fleet Street ,1982
121243,"['Children', 'Drama', 'Fantasy']",Touchback ,2011
121245,"['Action', 'Drama', 'Thriller']",Unit 7 ,2012
121247,"['Fantasy', 'Horror']",Wishmaster 3: Beyond the Gates of Hell ,2001
121249,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Romance']",The Magical Legend of the Leprechauns ,1999
121251,"['Children', 'Comedy']",Thunderstruck ,2012
121253,"['Horror', 'Thriller']",The Town that Dreaded Sundown ,2014
121255,['Drama'],White Elephant ,2012
121257,"['Action', 'Sci-Fi', 'Thriller']",The Alternate ,2012
121259,"['Horror', 'Thriller']",The Tattooist ,2007
121261,"['Comedy', 'Fantasy', 'Horror']",Leprechaun: Back 2 Tha Hood ,2003
121263,"['Horror', 'Thriller']",Summer's Moon ,2009
121265,"['Action', 'Thriller']",The Stranger ,2010
121267,"['Horror', 'Thriller']",No Man's Land: The Rise of Reeker ,2008
121269,"['Horror', 'Mystery', 'Thriller']",The Shortcut ,2009
121271,['Horror'],Sometimes They Come Back... Again ,1996
121273,"['Crime', 'Horror', 'Mystery', 'Thriller']",The Dentist 2 ,1998
121275,"['Action', 'Comedy', 'Fantasy', 'Horror']",Highway to Hell ,1991
121277,"['Action', 'Sci-Fi']",U.F.O. ,2012
121279,"['Children', 'Drama', 'Romance']",Little Lord Fauntleroy ,1980
121282,['Horror'],Horror on Snape Island ,1972
121284,['Comedy'],The Six Wives of Henry Lefay ,2009
121286,"['Comedy', 'Romance']",Swinging with the Finkels ,2011
121288,['Drama'],The Power and the Glory ,1961
121290,"['Drama', 'Romance']",The Girl from Nagasaki ,2013
121292,['Comedy'],San Diego I Love You ,1944
121294,"['Comedy', 'Drama']",Man Exposed ,2006
121296,['Drama'],All Fall Down ,1962
121298,"['Comedy', 'Fantasy', 'Romance']",Over My Dead Body ,1995
121300,['Drama'],Run If You Can ,2010
121302,['Animation'],Someone's Gaze ,2013
121304,"['Comedy', 'Sci-Fi']",Time Freak ,2011
121306,['Drama'],Above Us Only Sky ,2011
121308,['Drama'],Goodbye to Language 3D ,2014
121310,"['Animation', 'Drama']",The Perfect World of Kai ,2007
121312,"['Drama', 'Sci-Fi']",Planet of Dinosaurs ,1977
121314,"['Action', 'Drama', 'Thriller']",The Berlin File ,2013
121316,['Drama'],The Attorney ,2013
121318,"['Crime', 'Drama']",The Hatchet Man ,1932
121320,['Drama'],Twelve Angry Men ,1963
121322,['Drama'],The Final Girl ,2010
121324,"['Animation', 'Children']",Dot and the Whale ,1986
121326,"['Adventure', 'Crime', 'Horror']",The Blood of Fu Manchu ,1968
121328,['Drama'],All Things Fall Apart ,2011
121330,"['Horror', 'Mystery', 'Thriller']",Altitude ,2010
121332,['Drama'],Big City ,1937
121336,"['Adventure', 'Children', 'Western']",Big City ,2007
121338,"['Adventure', 'Comedy', 'Romance']",Carry on Cabby ,1963
121340,['Comedy'],Carry on Behind ,1975
121342,"['Comedy', 'Romance']",Carry on Cruising ,1962
121344,['Drama'],Che! ,1969
121346,"['Crime', 'Drama', 'Romance']",China Girl ,1987
121348,['Drama'],China Girl ,1942
121350,"['Comedy', 'Crime']",Cops and Robbers ,1973
121352,"['Children', 'Comedy', 'Crime']",Never a Dull Moment ,1968
121354,"['Crime', 'Horror', 'Mystery', 'Thriller']",Cyrus: Mind of a Serial Killer ,2010
121358,"['Action', 'Horror', 'Thriller']",Blind Alley ,2011
121360,"['Action', 'Drama']",Evel Knievel ,1971
121362,['Drama'],Oviri ,1986
121364,"['Comedy', 'Drama', 'Romance']",Memories of My Melancholy Whores ,2011
121366,"['Animation', 'Children', 'Comedy']",Get a Horse! ,2013
121368,"['Comedy', 'Romance']",Gidget Goes to Rome ,1963
121370,"['Action', 'Comedy', 'Crime', 'Drama', 'Musical', 'Romance']",Happy New Year ,2014
121372,['Comedy'],Bill Burr: Let It Go ,2010
121374,['Comedy'],Bill Burr: Why Do I Do This? ,2008
121376,"['Comedy', 'Drama']",Pride of the Bowery ,1940
121378,['Documentary'],His Way ,2011
121380,"['Action', 'Comedy']",Into the Sun ,1992
121382,"['Action', 'Fantasy']",Jack the Giant Killer ,2013
121384,"['Action', 'Adventure', 'Fantasy']",Jungle Moon Men ,1955
121386,"['Drama', 'Romance']",Lady of the Tropics ,1939
121388,"['Drama', 'Romance']",His Brother's Wife ,1936
121390,['Drama'],Lost Boundaries ,1949
121395,['Comedy'],Mother is a Freshman ,1949
121397,"['Drama', 'Mystery']",Ash Wednesday ,1973
121399,['Drama'],The Bell Jar ,1979
121403,"['Drama', 'Romance']",Elvis and Me ,1988
121405,"['Comedy', 'Drama', 'Fantasy']",Wired ,1989
121407,"['Drama', 'Mystery']",Child of Rage ,1992
121409,"['Children', 'Comedy', 'Fantasy']",Christmas Every Day ,1996
121413,"['Comedy', 'Drama', 'Romance']",Picture This ,2008
121415,"['Crime', 'Drama']",Going Straight ,1916
121417,"['Drama', 'Thriller']",Scorned ,1994
121419,['Comedy'],Mardi Gras: Spring Break ,2011
121421,['Drama'],Teenage Rebel ,1956
121423,['Comedy'],That's Right - You're Wrong ,1939
121426,['Horror'],The Face of Marble ,1946
121430,"['Action', 'Adventure', 'Drama']",The Horsemen ,1971
121432,"['Comedy', 'Drama', 'Western']",The Man Who Shook the Hand of Vicente Fernandez ,2012
121434,"['Action', 'Drama', 'Romance', 'War']",The Night Fighters ,1960
121436,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",The Squeeze ,1987
121438,"['Comedy', 'Crime', 'Drama']",The Squeeze ,1978
121440,"['Romance', 'Western']",Young Billy Young ,1969
121442,['Western'],Whispering Smith ,1948
121444,"['Drama', 'Thriller']",Journey to the End of the Night ,2006
121447,"['Horror', 'Romance', 'Sci-Fi', 'Thriller']",The Bride ,1985
121449,"['Fantasy', 'Horror', 'Romance']",Wishmaster 4: The Prophecy Fulfilled ,2002
121451,"['Children', 'Drama']",Will ,2012
121453,"['Crime', 'Drama', 'Mystery', 'Thriller']",Lizzie Borden Took an Ax ,2014
121455,"['Drama', 'Romance']",Tim ,1979
121457,"['Children', 'Comedy']",Switching Goals ,1999
121459,"['Action', 'Crime']",Wrong Side of Town ,2010
121461,['Comedy'],Snowboard Academy ,1996
121463,"['Drama', 'Sci-Fi', 'Thriller']",The End ,2012
121465,['Western'],The White Buffalo ,1977
121467,"['Action', 'Horror']",Shark Attack ,1999
121469,"['Comedy', 'Horror', 'Mystery', 'Thriller']",Killer Movie ,2008
121471,"['Action', 'Crime']",Operation Delta Force 3: Clear Target ,1999
121473,"['Comedy', 'Romance']",Sex and the Single Girl ,1964
121475,"['Horror', 'Mystery']",The Wizard of Gore ,2007
121477,"['Comedy', 'Horror', 'Sci-Fi', 'Thriller']",Python ,2000
121479,['Comedy'],No Thank You ,2014
121481,['Horror'],Grave Halloween ,2013
121483,['Horror'],At the Devil's Door ,2014
121485,"['Drama', 'Romance']",Reaching for the Moon ,2013
121487,['Drama'],Beneath the Harvest Sky ,2013
121489,"['Comedy', 'Drama']",Hotel Very Welcome ,2007
121491,"['Drama', 'Romance']",Off Beat ,2004
121493,"['Drama', 'Romance']","Love, Money, Love ",2000
121495,"['Comedy', 'Drama', 'Romance']",Garbage Prince ,2011
121501,['Action'],Cross Mission ,1988
121503,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",Ator the Iron Warrior ,1987
121515,['Sci-Fi'],Beast in Space ,1980
121517,['Sci-Fi'],Star Odyssey ,1979
121519,['Crime'],The New Godfathers ,1979
121527,"['Action', 'Sci-Fi']",Battle of the Stars ,1978
121529,"['Crime', 'Drama']",The Last Thug ,1978
121531,"['Crime', 'Drama']",Naples Serenade Caliber 9 ,1978
121533,"['Adventure', 'Sci-Fi']",War of the Planets ,1977
121537,['Drama'],The Weight of Elephants ,2013
121541,['Comedy'],"Loves, Betrayals and Beds ",1975
121543,"['Adventure', 'Children', 'Drama', 'Western']",White Fang and the Hunter ,1975
121545,"['Comedy', 'Fantasy', 'Musical']",Lisztomania ,1975
121549,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",Super Stooges vs the Wonder Women ,1974
121551,"['Action', 'Fantasy']",Battle of the Amazons ,1973
121553,"['Horror', 'Thriller']",Naked Girl Killed in the Park ,1972
121557,"['Horror', 'Thriller']",A Suitcase for a Corpse ,1970
121561,['Western'],Cry of Death ,1968
121563,"['Drama', 'War']",Hell in Normandy ,1968
121565,['Western'],If One is Born a Swine ,1967
121567,"['Action', 'Romance', 'Western']",Killer Caliber .32 ,1967
121573,"['Action', 'Adventure', 'Drama', 'Fantasy']",The Conqueror of Atlantis ,1965
121575,"['Action', 'Adventure', 'Drama']",The Magnificent Gladiator ,1964
121577,"['Action', 'Adventure', 'Drama']",Revolt of the Praetorians ,1964
121579,['Horror'],Rattlers ,1976
121581,['(no genres listed)'],Blablablá ,1975
121583,"['Drama', 'Horror', 'Mystery', 'Thriller']",The Uninvited Guest ,2004
121586,['Romance'],Paradise ,2013
121588,['Documentary'],The (Dead Mothers) Club ,2014
121590,['(no genres listed)'],Confessor Caressor ,1989
121592,['Mystery'],The Studio Murder Mystery ,1932
121594,"['Crime', 'Drama', 'Romance']",Midnight Mary ,1933
121596,"['Action', 'Children', 'Drama']",Born to Fight ,2011
121598,['Comedy'],Goofy Movies Number One ,1933
121600,['Animation'],Bosko's Parlor Pranks ,1934
121602,['Western'],Wyoming Mail ,1950
121604,['Documentary'],Tapia ,2013
121606,['Drama'],White Woman ,1933
121608,"['Comedy', 'Musical', 'Romance']",Wintertime ,1943
121610,"['Adventure', 'Children', 'Drama']",What Katy Did ,1999
121612,"['Comedy', 'Crime', 'Drama', 'Musical']",Trapped in the Closet: Chapters 23-33 ,2012
121614,['Drama'],Three Brave Men ,1956
121618,['Drama'],The Great Gatsby ,1926
121620,['Comedy'],Thieves Fall Out ,1941
121622,"['Comedy', 'Musical']",Sing Your Worries Away ,1942
121624,"['Musical', 'Romance']",One Sunday Afternoon ,1948
121626,['Mystery'],Twenty Plus Two ,1961
121628,"['Crime', 'Drama']",Road to Paradise ,1930
121630,['Comedy'],The Circus Clown ,1934
121632,"['Comedy', 'Drama']",Merlusse ,1938
121634,['Documentary'],Open Heart ,2013
121636,['Drama'],Unashamed ,1932
121638,"['Sci-Fi', 'Thriller']",The Phoenix Rises ,2012
121640,"['Comedy', 'Drama']",Night in Paradise ,1946
121642,['Comedy'],Sons O' Guns ,1936
121644,"['Drama', 'Romance']",The Gift of Love ,1978
121646,['Comedy'],The Life of the Party ,1930
121648,['Drama'],O'Shaughnessy's Boy ,1935
121650,['Drama'],The Loyal 47 Ronin ,1958
121652,"['Romance', 'Western']",The Black Dakotas ,1954
121656,"['Drama', 'Romance']",Smart Woman ,1948
121659,"['Drama', 'Film-Noir', 'Mystery']",This Side of the Law ,1950
121677,"['Action', 'Comedy', 'Drama']",The Spiritual Boxer ,1975
121679,"['Children', 'Comedy', 'Fantasy']",Whiskers ,1997
121681,['Adventure'],Women in the Wind ,1939
121683,['Drama'],The Island Inside ,2009
121685,"['Action', 'Crime', 'Drama']",Tough Guy ,1936
121687,"['Comedy', 'Musical', 'Romance']",Hullabaloo ,1940
121689,['Comedy'],Roseanne Barr: Blonde and Bitchin' ,2006
121691,"['Crime', 'Drama']",Out-of-Sync ,1995
121693,['Western'],The Lone Ranger ,1938
121695,"['Drama', 'Romance']",Panama Lady ,1939
121697,['Drama'],Lily Dale ,1996
121699,['Comedy'],Katt Williams: Priceless: Afterlife ,2014
121701,"['Comedy', 'Drama']",Tish ,1942
121703,['Drama'],Take a Giant Step ,1959
121705,['Comedy'],Rat Race ,1980
121707,['Drama'],Pets ,1974
121709,"['Comedy', 'Musical', 'Romance']",That Girl from Paris ,1936
121711,['Sci-Fi'],Spaceflight IC-1: An Adventure in Space ,1965
121713,"['Comedy', 'Drama']",Swedenhielms Family ,1935
121715,['Comedy'],Sebastian Maniscalco: What's Wrong with People? ,2012
121719,"['Drama', 'Romance']",The Unholy Garden ,1931
121721,"['Action', 'Adventure']","Tarzan, the Ape Man ",1959
121723,"['Comedy', 'Drama']",My Six Convicts ,1952
121725,['Drama'],Wings for the Eagle ,1942
121727,"['Action', 'Drama']",Samurai Vendetta ,1959
121729,"['Drama', 'War']",The Challenge ,1970
121731,"['Comedy', 'Crime', 'Mystery', 'Thriller']",The Shanghai Chest ,1948
121733,['Drama'],Newcastle ,2008
121735,"['Crime', 'Drama', 'Mystery']",Mr. Denning Drives North ,1952
121739,['Drama'],The Long Haul ,1957
121741,['Drama'],The Cheat ,1950
121743,"['Crime', 'Drama']",Postmark for Danger ,1955
121745,"['Action', 'Thriller']",Memorial Day ,1998
121749,"['Action', 'Drama', 'Romance', 'Western']",War Drums ,1957
121751,"['Drama', 'Mystery']",Twist of Fate ,1954
121753,"['Action', 'Crime', 'Romance', 'Thriller']",Triplecross ,1995
121755,['Drama'],The Eddie Cantor Story ,1953
121757,['Drama'],Twelve Thirty ,2010
121759,['Drama'],Roseanna McCoy ,1949
121761,['Comedy'],Up Goes Maisie ,1946
121763,['Documentary'],Without Lying Down: Frances Marion and the Power of Women in Hollywood ,2000
121767,['Drama'],"See You Tomorrow, Everyone ",2013
121769,"['Crime', 'Drama']",Vice Raid ,1960
121771,['Drama'],The Thirteenth Chair ,1937
121773,"['Drama', 'Musical']",They Learned About Women ,1930
121775,"['Adventure', 'Children', 'Drama']",Kim ,1984
121777,['Documentary'],Rebirth ,2011
121779,['Drama'],Skateland ,2010
121781,"['Animation', 'Children', 'Comedy', 'Fantasy']",Stuart Little 3: Call of the Wild ,2005
121783,"['Horror', 'Thriller']",The Depraved ,2011
121785,"['Action', 'Thriller']",The Substitute 2: School's Out ,1998
121787,"['Horror', 'Thriller']",Shadow People ,2013
121790,"['Horror', 'Thriller']",Seventh Moon ,2008
121792,"['Adventure', 'Children', 'Fantasy']",Snow Queen ,2002
121794,"['Action', 'Crime', 'Thriller']",Sacrifice ,2011
121797,['Drama'],The Old Maid ,1939
121799,"['Action', 'Horror']",Maniac Cop 3: Badge of Silence ,1993
121801,"['Crime', 'Drama', 'Mystery', 'Thriller']",Step by Step ,1946
121803,"['Crime', 'Drama', 'Mystery', 'Thriller']",The Return of Mr. Moto ,1965
121805,"['Crime', 'Musical', 'Western']",The Old Corral ,1936
121807,"['Crime', 'Drama', 'Mystery', 'Romance']",The Getaway ,1941
121809,"['Action', 'Drama', 'Western']",Hate Thy Neighbor ,1968
121811,"['Action', 'Crime', 'Thriller']",Pimp Bullies ,2011
121813,"['Comedy', 'Drama', 'Romance']","Rich Man, Poor Girl ",1938
121815,"['Documentary', 'Drama']",Pink Saris ,2010
121817,['Drama'],Richness of Internal Space ,2012
121819,['Western'],The Last Posse ,1953
121821,"['Drama', 'Romance']",The Dancer ,2011
121823,"['Adventure', 'Comedy', 'Drama']",Montana Amazon ,2012
121825,"['Animation', 'Children']",Witch's Night Out ,1978
121827,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",The Devil's Mask ,1946
121829,"['Comedy', 'Documentary', 'Drama']",Kings Point ,2012
121831,['Drama'],The Seventh Sin ,1957
121835,"['Action', 'Crime', 'Sci-Fi']",The Green Hornet ,1974
121837,['Drama'],State's Attorney ,1932
121839,"['Comedy', 'Mystery']",Shadow of Doubt ,1935
121841,['Documentary'],Mantle ,2005
121843,"['Comedy', 'Crime', 'Drama', 'Romance']",The House Across the Street ,1949
121845,"['Drama', 'Thriller']",Onibi: The Fire Within ,1997
121847,"['Action', 'Crime', 'Drama', 'Thriller']",Pickup Alley ,1957
121849,['Drama'],Long Day's Journey Into Night ,1987
121851,"['Action', 'Adventure', 'Romance', 'War']",The Golden Hawk ,1952
121855,"['Comedy', 'Drama', 'Romance']",Season of Passion ,1959
121857,['Documentary'],Too Tough to Die: A Tribute to Johnny Ramone ,2006
121859,"['Comedy', 'Romance']",The Formula ,2014
121861,"['Drama', 'Romance']",The Member of the Wedding ,1997
121863,"['Crime', 'Drama']",Without Pity ,1948
121867,['(no genres listed)'],Where Do We Go from Here? ,1945
121869,['Sci-Fi'],Most Dangerous Man Alive ,1961
121873,['Comedy'],The Man in Possession ,1931
121875,"['Action', 'Drama']",Submarine ,1928
121877,['Drama'],Two Loves ,1961
121879,['Documentary'],Method to the Madness of Jerry Lewis ,2011
121881,['Western'],Son of a Gunfighter ,1965
121883,['Comedy'],The Housekeeper's Daughter ,1939
121885,['Drama'],Silver Dollar ,1932
121887,['Drama'],The Innocents ,1987
121889,"['Adventure', 'Drama', 'Romance', 'War']",The Four Feathers ,1929
121891,"['Adventure', 'Western']",The Jackals ,1967
121895,"['Comedy', 'Romance']",Next Time I Marry ,1938
121897,"['Crime', 'Drama']",Tip on a Dead Jockey ,1957
121899,['Drama'],The Girl in White ,1952
121901,"['Crime', 'Thriller']",The Debt ,2003
121903,"['Action', 'Western']",Land Raiders ,1969
121907,"['Comedy', 'Crime', 'Drama', 'Romance']",Lady Scarface ,1941
121909,['Mystery'],The Hidden Eye ,1945
121911,"['Drama', 'Thriller']",Mine Own Executioner ,1947
121913,['Comedy'],Mexican Spitfire ,1940
121917,['Drama'],The Green Years ,1963
121919,"['Drama', 'Mystery', 'Thriller']",The Good Mother ,2013
121921,"['Crime', 'Drama', 'Film-Noir', 'Romance']",The Arnelo Affair ,1947
121925,"['Drama', 'Romance']",The Secret of Madame Blanche ,1933
121927,"['Romance', 'Western']",The Kansan ,1943
121929,['Drama'],Looking Forward ,1933
121931,['Drama'],Passion Flower ,1930
121933,"['Crime', 'Drama', 'Thriller']",The Beat Generation ,1959
121937,['Crime'],San Quentin ,1946
121939,['Western'],"Kenny Rogers as The Gambler, Part III: The Legend Continues ",1987
121941,"['Drama', 'War']",The Birdmen ,1971
121943,['Comedy'],Pretty Baby ,1950
121945,['Comedy'],Made in Romania ,2010
121947,"['Drama', 'Romance']",The Doctor and the Girl ,1949
121949,"['Crime', 'Drama', 'Film-Noir']",Johnny Allegro ,1949
121951,"['Crime', 'Drama', 'Film-Noir']",Walk a Crooked Mile ,1948
121953,"['Action', 'Thriller']",Prey of the Jaguar ,1996
121955,"['Crime', 'Drama']",Lord Jeff ,1938
121957,['Western'],Thunder in the Sun ,1959
121959,"['Horror', 'Thriller']",Haunting of the Innocent ,2014
121963,['Comedy'],"Live, Love and Learn ",1937
121965,"['Crime', 'Drama']",The Boys ,1962
121967,"['Comedy', 'Crime']",Tender Scoundrel ,1966
121969,"['Drama', 'War']",Once Before I Die ,1966
121973,['Adventure'],Jungle Man-Eaters ,1954
121975,['Comedy'],My Life with Caroline ,1941
121977,"['Drama', 'Romance', 'War']",Pilot #5 ,1943
121981,"['Action', 'Thriller', 'War']",The Kill Hole ,2012
121983,"['Drama', 'Romance']",This Man is Mine ,1934
121985,"['Children', 'Drama']",Princess and the Pony ,2011
121989,"['Comedy', 'Romance']",Judge Hardy's Children ,1938
121991,"['Crime', 'Drama', 'Mystery']",Wicked as They Come ,1956
121993,"['Crime', 'Film-Noir', 'Thriller']",Night Court ,1932
121995,"['Animation', 'Children']",The Littlest Angel ,2011
